"Wall Time","DS8-phase2 - _step","DS8-phase2 - _step__MIN","DS8-phase2 - _step__MAX","DS8-phase2 - Log ZCSMC","DS8-phase2 - Log ZCSMC__MIN","DS8-phase2 - Log ZCSMC__MAX","DS8-phase1 - _step","DS8-phase1 - _step__MIN","DS8-phase1 - _step__MAX","DS8-phase1 - Log ZCSMC","DS8-phase1 - Log ZCSMC__MIN","DS8-phase1 - Log ZCSMC__MAX","DS6-phase2 - _step","DS6-phase2 - _step__MIN","DS6-phase2 - _step__MAX","DS6-phase2 - Log ZCSMC","DS6-phase2 - Log ZCSMC__MIN","DS6-phase2 - Log ZCSMC__MAX","DS6-phase1 - _step","DS6-phase1 - _step__MIN","DS6-phase1 - _step__MAX","DS6-phase1 - Log ZCSMC","DS6-phase1 - Log ZCSMC__MIN","DS6-phase1 - Log ZCSMC__MAX","DS5-phase2 - _step","DS5-phase2 - _step__MIN","DS5-phase2 - _step__MAX","DS5-phase2 - Log ZCSMC","DS5-phase2 - Log ZCSMC__MIN","DS5-phase2 - Log ZCSMC__MAX","DS5-phase1 - _step","DS5-phase1 - _step__MIN","DS5-phase1 - _step__MAX","DS5-phase1 - Log ZCSMC","DS5-phase1 - Log ZCSMC__MIN","DS5-phase1 - Log ZCSMC__MAX","DS4-phase2 - _step","DS4-phase2 - _step__MIN","DS4-phase2 - _step__MAX","DS4-phase2 - Log ZCSMC","DS4-phase2 - Log ZCSMC__MIN","DS4-phase2 - Log ZCSMC__MAX","DS4-phase1 - _step","DS4-phase1 - _step__MIN","DS4-phase1 - _step__MAX","DS4-phase1 - Log ZCSMC","DS4-phase1 - Log ZCSMC__MIN","DS4-phase1 - Log ZCSMC__MAX","DS3-phase2 - _step","DS3-phase2 - _step__MIN","DS3-phase2 - _step__MAX","DS3-phase2 - Log ZCSMC","DS3-phase2 - Log ZCSMC__MIN","DS3-phase2 - Log ZCSMC__MAX","DS3-phase1 - _step","DS3-phase1 - _step__MIN","DS3-phase1 - _step__MAX","DS3-phase1 - Log ZCSMC","DS3-phase1 - Log ZCSMC__MIN","DS3-phase1 - Log ZCSMC__MAX"
"1727057112.573771","","","","","","","78","78","78","-8700.6640625","-8700.6640625","-8700.6640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057116.7486956","","","","","","","79","79","79","-8731.564453125","-8731.564453125","-8731.564453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057120.2495503","","","","","","","80","80","80","-8944.2265625","-8944.2265625","-8944.2265625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057123.7686062","","","","","","","81","81","81","-8827.625","-8827.625","-8827.625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057127.2353456","","","","","","","82","82","82","-8922.326171875","-8922.326171875","-8922.326171875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057131.6537793","","","","","","","83","83","83","-9088.0546875","-9088.0546875","-9088.0546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057135.151542","","","","","","","84","84","84","-8657.34375","-8657.34375","-8657.34375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057138.598379","","","","","","","85","85","85","-8565.740234375","-8565.740234375","-8565.740234375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057142.1088734","","","","","","","86","86","86","-8649.66015625","-8649.66015625","-8649.66015625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057146.2727613","","","","","","","87","87","87","-8828.05078125","-8828.05078125","-8828.05078125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057149.7868497","","","","","","","88","88","88","-8989.82421875","-8989.82421875","-8989.82421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057153.25252","","","","","","","89","89","89","-8729.73046875","-8729.73046875","-8729.73046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057156.7477007","","","","","","","90","90","90","-8624.8125","-8624.8125","-8624.8125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057161.1249511","","","","","","","91","91","91","-8774.599609375","-8774.599609375","-8774.599609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057164.6338778","","","","","","","92","92","92","-8844.25390625","-8844.25390625","-8844.25390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057168.1510477","","","","","","","93","93","93","-9135.810546875","-9135.810546875","-9135.810546875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057171.6056163","","","","","","","94","94","94","-9021.20703125","-9021.20703125","-9021.20703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057175.7623456","","","","","","","95","95","95","-8662.4765625","-8662.4765625","-8662.4765625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057179.2117596","","","","","","","96","96","96","-8679.296875","-8679.296875","-8679.296875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057182.6949437","","","","","","","97","97","97","-8872.8125","-8872.8125","-8872.8125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057186.1041455","","","","","","","98","98","98","-8624.8359375","-8624.8359375","-8624.8359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057190.4437885","","","","","","","99","99","99","-8808.236328125","-8808.236328125","-8808.236328125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057370.3255565","0","0","0","-9184.970703125","-9184.970703125","-9184.970703125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057375.910096","1","1","1","-9172.607421875","-9172.607421875","-9172.607421875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057381.5466263","2","2","2","-9190.921875","-9190.921875","-9190.921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057387.8771539","3","3","3","-9187.64453125","-9187.64453125","-9187.64453125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057393.6408243","4","4","4","-9187.68359375","-9187.68359375","-9187.68359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057399.2771988","5","5","5","-9158.408203125","-9158.408203125","-9158.408203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057404.934901","6","6","6","-9181.6796875","-9181.6796875","-9181.6796875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057411.377085","7","7","7","-9179.623046875","-9179.623046875","-9179.623046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057417.0133789","8","8","8","-9196.046875","-9196.046875","-9196.046875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057422.7900937","9","9","9","-9327.767578125","-9327.767578125","-9327.767578125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057428.4006305","10","10","10","-9165.58203125","-9165.58203125","-9165.58203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057434.716797","11","11","11","-9171.3203125","-9171.3203125","-9171.3203125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057440.4968815","12","12","12","-9175.77734375","-9175.77734375","-9175.77734375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057446.100276","13","13","13","-9153.775390625","-9153.775390625","-9153.775390625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057451.7258756","14","14","14","-9192.318359375","-9192.318359375","-9192.318359375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057458.1563964","15","15","15","-9281.46875","-9281.46875","-9281.46875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057463.775425","16","16","16","-9220.849609375","-9220.849609375","-9220.849609375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057469.3858135","17","17","17","-9236.755859375","-9236.755859375","-9236.755859375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057475.2019498","18","18","18","-9250.9921875","-9250.9921875","-9250.9921875","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057481.5059073","19","19","19","-9253.03515625","-9253.03515625","-9253.03515625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057487.1426704","20","20","20","-9279.673828125","-9279.673828125","-9279.673828125","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057492.9408748","21","21","21","-9332.7109375","-9332.7109375","-9332.7109375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"1727057498.561515","22","22","22","-9360.056640625","-9360.056640625","-9360.056640625","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
